rss_gib,time_s
1.04058837890625,125.88726208265871
0.87994384765625,126.89967112476006
0.90350341796875,127.91010933276266
0.9215545654296875,128.9212206248194
0.939361572265625,129.93236733274534
0.9517974853515625,130.94307762477547
0.9613037109375,131.95357595803216
0.9763946533203125,132.9633056661114
1.0142822265625,133.96912345802411
1.03668212890625,134.97932541603222
1.0501556396484375,135.99029933288693
1.0616302490234375,137.0018566250801
1.0733642578125,138.0129014160484
1.0828399658203125,139.0242392909713
1.0921783447265625,140.03184070810676
1.1006927490234375,141.04286445770413
1.107421875,142.05061237467453
1.1150665283203125,143.05998429097235
1.122589111328125,144.07096274988726
1.1270294189453125,145.07769141579047
1.1349945068359375,146.08523820806295
1.1428375244140625,147.09644849970937
1.1522064208984375,148.10886933282018
1.161712646484375,149.11514191608876
1.1689300537109375,150.1258704578504
1.1772003173828125,151.13460354087874
1.1862030029296875,152.14547179080546
1.193023681640625,153.15249770786613
1.1923370361328125,154.16285199997947
1.143768310546875,155.17415616568178
1.09967041015625,156.18456354085356
1.093292236328125,157.1944740829058
1.0998382568359375,158.20547974994406
1.1019134521484375,159.21160166570917
1.1040191650390625,160.21883558295667
1.111419677734375,161.2278061248362
1.11749267578125,162.23876462504268
1.1025390625,163.24980937503278
1.096771240234375,164.2557563749142
1.107757568359375,165.26629166584462
1.115692138671875,166.27704595774412
1.123687744140625,167.28738283272833
1.1298675537109375,168.29776633298025
1.13555908203125,169.3064284157008
1.1515045166015625,170.3166118329391
1.165771484375,171.32253833301365
1.18475341796875,172.33184904092923
1.19854736328125,173.3422452909872
1.2137451171875,174.353223499842
1.226654052734375,175.3633076660335
1.2378692626953125,176.37476920802146
1.249298095703125,177.38498595776036
1.25970458984375,178.39577199984342
1.2728271484375,179.4062863746658
1.2839813232421875,180.41677662497386
1.2950592041015625,181.42764408281073
1.3048248291015625,182.43849729094654
1.3114776611328125,183.44925441592932
1.3612213134765625,184.45932299969718
1.371856689453125,185.46993712475523
1.3794403076171875,186.4784310827963
1.3887939453125,187.48912437492982
1.3965301513671875,188.49995916569605
1.40740966796875,189.5108572077006
1.41607666015625,190.52138508297503
1.4225311279296875,191.53221216564998
1.429595947265625,192.54269612487406
1.4395599365234375,193.5507733328268
1.4478607177734375,194.55824608309194
1.4550933837890625,195.56847591605037
1.46453857421875,196.57533333310857
1.4723968505859375,197.58431783271953
1.4803619384765625,198.5895825829357
1.4865570068359375,199.6000574999489
1.4929351806640625,200.61012091580778
1.4990234375,201.62151837488636
1.5050506591796875,202.63186083268374
1.5096435546875,203.64217462483793
1.5202178955078125,204.65238108299673
1.5264892578125,205.6625760407187
1.5313262939453125,206.67333141574636
1.535614013671875,207.6839838330634
1.5445098876953125,208.69071091571823
1.5518035888671875,209.69957725005224
1.55767822265625,210.70991241605952
1.5634613037109375,211.7203573747538
1.5723114013671875,212.73061079066247
1.5838623046875,213.74065516609699
1.5938568115234375,214.75025362474844
1.57147216796875,215.76074308296666
1.57940673828125,216.76659920765087
1.590484619140625,217.77529024984688
1.5842437744140625,218.78481945768
1.5855560302734375,219.7909263749607
1.54302978515625,220.80044833291322
1.5521240234375,221.81005908269435
1.5347747802734375,222.81522508291528
1.538543701171875,223.82498416583985
1.553253173828125,224.83359920792282
1.5681915283203125,225.83906891569495
1.57666015625,226.84949591569602
1.5381927490234375,227.85927749983966
1.5482330322265625,228.866937040817
1.5428009033203125,229.87470412487164
1.5522003173828125,230.88420449988917
1.5684814453125,231.89398024976254
1.59625244140625,232.89982612477615
1.5998382568359375,233.90816295798868
1.60552978515625,234.91536666592583
1.61175537109375,235.92554112477228
1.6201629638671875,236.93579479074106
1.615997314453125,237.94575062487274
1.6200103759765625,238.9554896657355
1.62347412109375,239.9632655410096
1.625152587890625,240.97330491570756
1.551605224609375,241.98374137468636
1.47222900390625,242.99310550000519
1.5484771728515625,244.0061067910865
1.5608062744140625,245.0165049158968
1.5286102294921875,246.02716333279386
1.34588623046875,247.03699924983084
1.3722991943359375,248.04687683284283
1.419189453125,249.05597112467512
1.4362030029296875,250.29188229097053
1.456939697265625,251.30163404066116
1.3789520263671875,252.3106649578549
1.363677978515625,253.32543649990112
1.3851776123046875,254.33504795795307
1.3711090087890625,255.3447725409642
1.36480712890625,256.35422274982557
1.38275146484375,257.3639136659913
1.4017486572265625,258.369987166021
1.42315673828125,259.3794495826587
1.43328857421875,260.3888539997861
1.4416961669921875,261.39826179109514
1.44476318359375,262.4086729576811
1.4397125244140625,263.415782332886
1.3926544189453125,264.42501695780084
1.399139404296875,265.4347884156741
1.4040069580078125,266.44452116591856
1.4419097900390625,267.4575363746844
1.4253387451171875,268.4672682499513
1.44122314453125,269.472109249793
1.4023895263671875,270.54386175004765
1.4413909912109375,271.55354266567156
1.4585418701171875,272.5635604998097
1.472381591796875,273.5736954160966
1.500030517578125,274.579535540659
1.447540283203125,275.5896052499302
1.378814697265625,276.5996184577234
1.4087066650390625,277.6061672498472
1.40570068359375,278.6158496248536
1.3892974853515625,279.6257552909665
1.359375,280.63549441611394
1.4050445556640625,281.6455789580941
1.368438720703125,282.655950457789
1.3778076171875,283.6669924999587
0.5184173583984375,284.67662474978715
0.5744171142578125,285.7023898749612
0.9256134033203125,286.7191126658581
0.4759063720703125,287.7522864160128
0.2466583251953125,288.7628109580837
